Order_ID,Customer_Name,Category,Product_Name,Price,Quantity,Order_Date,Delivery_Status,City,Discount_Pct
FK-10423,Customer_9423,Home & Kitchen,Prestige Cooker,8347,4,09-01-26,returned,Kolkata,20
FK-10424,Customer_9424,Clothing,Saree,Rs. 68176,1,06-08-25,Canceled,Chennai,9
FK-10425,Customer_9425,Clothing,Jeans,3675,3,28-11-25,Delivered,Hyd,23
FK-10426,Customer_9426,Beauty,Maybelline Lipstick,73389,4,21-12-25,Delivered,Bengaluru,NULL
FK-10427,Customer_9427,Home & Kitchen,Pigeon Gas Stove,23408,1,13-01-25,Returned,,18
FK-10428,Customer_9428,Books,Python Crash Course,26108,2,Feb 03 2026,returned,,1
FK-10429,Customer_9429,Clothing,Women's Kurta,25220,1,31-01-25,Canceled,,25
FK-10430,,SHOES,Puma Sneakers,596,1,19-05-25,returned,Hyd,N/A
FK-10431,Customer_9431,CLOTHING,Jeans,20203,1,Mar 12 2025,Canceled,Pune,3
FK-10432,Customer_9432,Beauty,Maybelline Lipstick,27973,1,11-05-25,Canceled,Chennai,13
FK-10433,Customer_9433,Books,Dune,38248,1,25-03-25,Delivered,Pune,
FK-10434,Customer_9434,Home & Kitchen,Bajaj Iron,38862,2,05-09-25,Delivered,Delhi,7
FK-10435,Customer_9435,Beauty,Nivea Lotion,9032,1,14-03-26,Pending,Pune,15
FK-10436,Customer_9436,Home & Kitchen,Milton Thermos,5903,1,18-07-25,Pending,Pune,12
10437,Customer_9437,Home & Kitchen,Bajaj Iron,67199,2,23-03-26,Returned,Chennai,NULL
FK-10438,Customer_9438,,Dell Mouse,Rs. 19115,1,Aug 09 2025,Shipped,Mumbai,26
FK-10439,Customer_9439,beauty,Lakme Eyeliner,Rs. 59638,-1,26-06-25,returned,Hyderabad,
FK-10440,Customer_9440,home & kitchen,Pigeon Gas Stove,-55465,1,26-04-26,Delivered,Mumbai,27
FK-10441,Customer_9441,electronics,Sony Headphones,-6862,3,15-01-26,Pending,BLR,14
FK-10442,Customer_9442,Electronics,Sony Headphones,55206,1,22-08-25,Pending,Mumbai,NULL
FK-10443,Customer_9443,,Boat Airdopes,53162,1,11-08-25,Canceled,Delhi,23
FK-10444,Customer_9444,Books,Dune,₹40238,1,,returned,Pune,11
FK-10445,Customer_9445,Shoes,Puma Sneakers,50301,1,21-08-25,Shipped,Hyderabad,24
FK-10446,Customer_9446,Beauty,Nivea Lotion,35307,1,18-02-25,Canceled,Kolkata,18
FK-10447,Customer_9447,Beauty,Lakme Eyeliner,52137,1,Jan 12 2026,Delivered,BLR,3
FK-10448,Customer_9448,Home & Kitchen,Pigeon Gas Stove,56868,1,21-03-26,Returned,Mumbai,6
FK-10449,Customer_9449,Books,Rich Dad Poor Dad,72383,1,02-02-25,Returned,Mumbai,30
FK-10450,Customer_9450,Electronics,Apple iPhone 15,12359,1,22-10-25,delivered,Mumbai,26
FK-10451,Customer_9451,Beauty,Lakme Eyeliner,-34170,4,20-12-25,returned,Pune,17
FK-10452,Customer_9452,Shoes,Nike Running Shoes,60758,1,13-10-25,Pending,Hyd,21
FK-10453,,Books,Dune,8466,4,10-05-25,Pending,BLR,8
FK-10454,Customer_9454,Shoes,Nike Running Shoes,8791,1,20-11-25,Delivered,,21
FK-10455,Customer_9455,Books,Atomic Habits,24863,4,27-06-25,returned,Hyderabad,26
FK-10456,Customer_9456,Clothing,Jacket,74213,2,31-03-25,Delivered,Delhi,30%
FK-10457,Customer_9457,Beauty,Maybelline Lipstick,64862,1,01-01-25,Delivered,BLR,4
FK-10458,Customer_9458,Clothing,Jeans,61772,4,16-01-25,delivered,Chennai,27
FK-10459,Customer_9459,Clothing,Saree,59731,1,24-04-25,Shipped,BLR,6
FK-10460,Customer_9460,Clothing,Jeans,31573,1,07-06-25,Delivered,Kolkata,4
FK-10461,,electronics,Boat Airdopes,61006,1,17-01-26,returned,Chennai,0
FK-10462,Customer_9462,Home & Kitchen,Milton Thermos,1041,3,12-02-26,delivered,Kolkata,
FK-10463,,Books,Rich Dad Poor Dad,₹23676,3,21-05-25,returned,Chennai,21
FK-10464,Customer_9464,Clothing,Jacket,24460,1,23-11-25,Shipped,BLR,18
FK-10465,Customer_9465,Books,Dune,63296,1,10-03-25,returned,Kolkata,21
FK-10466,Customer_9466,Books,Python Crash Course,13995,1,Oct 26 2025,Delivered,Gurgaon,
FK-10467,Customer_9467,Shoes,Nike Running Shoes,Rs. 26734,1,20-07-25,delivered,Mumbai,11
FK-10468,,Shoes,Puma Sneakers,-4402,2,28-03-26,Returned,,2
FK-10469,Customer_9469,Home & Kitchen,Prestige Cooker,11880,2,12-11-25,returned,Hyd,N/A
FK-10470,Customer_9470,shoes,Nike Running Shoes,2805,2,08-01-25,returned,Mumbai,25
FK-10471,Customer_9471,Beauty,Lakme Eyeliner,₹51384,1,05-07-25,Shipped,BLR,N/A
FK-10472,Customer_9472,,Samsung Galaxy M14,-29565,1,05-12-25,Delivered,Pune,21
10473,Customer_9473,Beauty,Lakme Eyeliner,₹55342,-1,10-01-25,returned,Hyderabad,19%
FK-10474,Customer_9474,home & kitchen,Milton Thermos,15106,4,22-08-25,Returned,Mumbai,30
10475,Customer_9475,Home & Kitchen,Bajaj Iron,₹371,1,24-02-25,Canceled,Hyderabad,25
FK-10476,Customer_9476,Electronics,Dell Mouse,20252,2,23-03-26,returned,Bengaluru,9
FK-10477,Customer_9477,Beauty,Maybelline Lipstick,5750,1,17-08-25,Pending,Kolkata,12
FK-10478,Customer_9478,Electronics,Apple iPhone 15,55978,2,07-03-25,Pending,,3%
FK-10479,Customer_9479,Shoes,Nike Running Shoes,32204,1,27-04-26,Returned,Kolkata,30%
FK-10480,Customer_9480,Clothing,Jacket,Rs. 49631,1,08-01-25,delivered,Mumbai,29%
FK-10481,Customer_9481,books,Atomic Habits,37193,1,02-02-26,Shipped,Hyd,0
FK-10482,Customer_9482,Clothing,Jeans,55156,1,03-04-25,Canceled,Pune,12
FK-10483,Customer_9483,books,Python Crash Course,71416,1,10-05-25,returned,Delhi,9
FK-10484,Customer_9484,electronics,Boat Airdopes,37554,2,Jul 15 2025,Shipped,Hyd,1
FK-10485,Customer_9485,Shoes,Nike Running Shoes,58080,1,22-09-25,delivered,Hyderabad,26
FK-10486,Customer_9486,Shoes,Nike Running Shoes,67218,1,,Canceled,Bengaluru,29
FK-10487,Customer_9487,Home & Kitchen,Milton Thermos,11479,1,09-03-26,delivered,Gurgaon,28
FK-10488,Customer_9488,Clothing,Saree,,1,18-02-25,delivered,Hyderabad,N/A
FK-10489,Customer_9489,Home & Kitchen,Bajaj Iron,6127,2,24-08-25,delivered,Pune,12
FK-10490,Customer_9490,Shoes,Nike Running Shoes,9279,1,Apr 28 2026,delivered,Kolkata,2
FK-10491,Customer_9491,shoes,Nike Running Shoes,-2867,1,Mar 14 2025,Returned,Hyd,5%
FK-10492,Customer_9492,Shoes,Nike Running Shoes,57277,5,19-05-25,delivered,,19%
FK-10493,Customer_9493,Books,Python Crash Course,31119,1,06-04-26,Delivered,Hyderabad,18
FK-10494,Customer_9494,clothing,Women's Kurta,₹10185,1,28-02-25,delivered,Chennai,29
FK-10495,Customer_9495,Shoes,Puma Sneakers,₹50980,2,05-11-25,Canceled,BLR,23
FK-10496,Customer_9496,Shoes,Adidas Sliders,₹55446,1,10-03-26,Returned,BLR,28
FK-10497,Customer_9497,Home & Kitchen,Milton Thermos,,3,01-09-25,Canceled,Kolkata,14
FK-10498,Customer_9498,Electronics,HP Pavilion Laptop,1536,1,20-07-25,Returned,Hyderabad,NULL
FK-10499,Customer_9499,Beauty,Nivea Lotion,9387,1,15-03-26,Shipped,,6
FK-10500,Customer_9500,Home & Kitchen,Milton Thermos,28271,1,05-02-26,delivered,Kolkata,18
FK-10501,Customer_9501,Electronics,Apple iPhone 15,40268,1,03-02-25,returned,Pune,19
FK-10502,Customer_9502,Beauty,Lakme Eyeliner,36853,2,27-11-25,Shipped,Pune,
10503,Customer_9503,,Boat Airdopes,40937,1,03-08-25,Shipped,Pune,28
FK-10504,,Electronics,Boat Airdopes,23683,2,05-10-25,delivered,Kolkata,15%
FK-10505,Customer_9505,Clothing,Jacket,29091,1,16-08-25,Shipped,Bengaluru,19%
FK-10506,Customer_9506,Electronics,Dell Mouse,25693,2,20-02-26,Returned,BLR,8
FK-10507,Customer_9507,Clothing,Saree,74452,2,21-07-25,delivered,Hyd,NULL
FK-10508,Customer_9508,,HP Pavilion Laptop,₹22877,1,07-04-26,returned,Hyderabad,23
FK-10509,Customer_9509,Home & Kitchen,Pigeon Gas Stove,₹24268,4,02-02-25,Pending,Hyderabad,20
FK-10510,Customer_9510,Beauty,Nivea Lotion,Rs. 33881,4,Jan 06 2026,Delivered,Delhi,4%
FK-10511,Customer_9511,SHOES,Adidas Sliders,3986,1,09-01-25,Shipped,Delhi,5
FK-10512,Customer_9512,electronics,Apple iPhone 15,74184,1,28-04-25,returned,Mumbai,3
FK-10513,Customer_9513,Electronics,Boat Airdopes,29155,3,31-01-26,Shipped,,8
FK-10514,Customer_9514,Beauty,Maybelline Lipstick,-4687,3,28-02-25,returned,Hyderabad,7
FK-10515,Customer_9515,Shoes,Puma Sneakers,74977,1,Nov 18 2025,Shipped,Pune,27
FK-10516,Customer_9516,Shoes,Nike Running Shoes,72277,1,05-01-26,Returned,Pune,27
FK-10517,,Electronics,Apple iPhone 15,6068,1,15-08-25,Shipped,Gurgaon,0
FK-10518,Customer_9518,Books,Python Crash Course,Rs. 4722,1,26-01-25,Pending,Mumbai,3
FK-10519,Customer_9519,Home & Kitchen,Prestige Cooker,70248,1,24-02-26,Canceled,Kolkata,
FK-10520,Customer_9520,Home & Kitchen,Milton Thermos,74288,1,06-12-25,Canceled,Hyd,19
FK-10521,Customer_9521,Shoes,Puma Sneakers,₹10561,1,30-01-25,Canceled,Bengaluru,
FK-10522,Customer_9522,Beauty,Maybelline Lipstick,₹66591,1,12-05-25,Pending,BLR,1
FK-10523,Customer_9523,Clothing,Men's T-Shirt,Rs. 44351,1,27-06-25,Delivered,Mumbai,11
FK-10524,Customer_9524,Clothing,Men's T-Shirt,30960,3,05-09-25,Canceled,Bengaluru,17
FK-10524,Customer_9524,Clothing,Men's T-Shirt,30960,3,05-09-25,Canceled,Bengaluru,17
FK-10525,Customer_9525,Electronics,Dell Mouse,41602,1,20-01-25,returned,Gurgaon,4
fk-10526,Customer_9526,Beauty,Maybelline Lipstick,-3483,1,12-02-25,Returned,Pune,11
FK-10527,Customer_9527,Clothing,Women's Kurta,7890,1,31-01-26,Returned,Delhi,17
FK-10528,Customer_9528,Books,Rich Dad Poor Dad,Rs. 16987,1,31-05-25,returned,Mumbai,26
FK-10529,Customer_9529,Books,Rich Dad Poor Dad,14423,1,26-03-26,Returned,Gurgaon,27
FK-10530,Customer_9530,home & kitchen,Pigeon Gas Stove,69623,4,11-03-25,Delivered,Hyd,26%
FK-10531,Customer_9531,Home & Kitchen,Bajaj Iron,,2,20-01-26,Pending,Delhi,23
FK-10532,Customer_9532,Shoes,Puma Sneakers,Rs. 29335,2,07-03-26,returned,Kolkata,18
FK-10533,Customer_9533,Home & Kitchen,Milton Thermos,9726,one,31-08-25,delivered,Hyderabad,26%
FK-10533,Customer_9533,Home & Kitchen,Milton Thermos,9726,one,31-08-25,delivered,Hyderabad,26%
FK-10534,Customer_9534,Home & Kitchen,Bajaj Iron,36124,1,06-10-25,Pending,Pune,11
fk-10535,Customer_9535,beauty,Maybelline Lipstick,,1,Jul 08 2025,Shipped,Mumbai,3
fk-10536,Customer_9536,Home & Kitchen,Prestige Cooker,16649,1,29-06-25,Returned,Hyderabad,8
FK-10537,Customer_9537,Beauty,Nivea Lotion,₹58016,1,14-05-25,Shipped,,10
FK-10538,Customer_9538,Home & Kitchen,Bajaj Iron,Rs. 51245,1,21-01-25,delivered,Mumbai,24
FK-10539,Customer_9539,Clothing,Jeans,46230,5,02-01-26,returned,Hyderabad,15
FK-10540,Customer_9540,Shoes,Adidas Sliders,-62971,3,30-04-26,Canceled,Pune,12
FK-10541,Customer_9541,Electronics,Sony Headphones,Rs. 43346,1,22-04-26,Pending,Kolkata,7%
FK-10541,Customer_9541,Electronics,Sony Headphones,Rs. 43346,1,22-04-26,Pending,Kolkata,7%
FK-10542,,,Sony Headphones,36852,3,,Delivered,Hyderabad,24%
FK-10543,Customer_9543,Books,Rich Dad Poor Dad,₹47544,2,05-09-25,Pending,Mumbai,16
FK-10544,Customer_9544,Beauty,Nivea Lotion,51285,4,Apr 22 2025,returned,Pune,NULL
FK-10545,Customer_9545,Books,Python Crash Course,24237,1,04-03-25,Canceled,Gurgaon,27
FK-10546,Customer_9546,Home & Kitchen,Bajaj Iron,,1,03-02-25,delivered,Delhi,8
FK-10547,Customer_9547,Beauty,Lakme Eyeliner,71174,1,21-11-25,Returned,Hyderabad,15
FK-10548,Customer_9548,Books,Python Crash Course,Rs. 51591,2,07-05-25,Returned,Bengaluru,17
FK-10549,Customer_9549,Clothing,Jacket,,2,,Canceled,Hyd,14
FK-10550,Customer_9550,Electronics,Samsung Galaxy M14,51930,1,21-01-25,Returned,Kolkata,27
10551,,Books,Rich Dad Poor Dad,57012,2,28-12-25,Delivered,,
FK-10552,Customer_9552,Beauty,Maybelline Lipstick,46561,1,25-01-25,Delivered,Kolkata,14%
FK-10553,Customer_9553,Home & Kitchen,Pigeon Gas Stove,17991,1,04-02-26,Pending,Bengaluru,9
FK-10554,Customer_9554,Shoes,Adidas Sliders,Rs. 20431,1,05-02-26,Returned,Hyd,9
FK-10555,Customer_9555,Home & Kitchen,Bajaj Iron,14852,1,08-09-25,Pending,Kolkata,7
FK-10556,Customer_9556,Home & Kitchen,Bajaj Iron,71797,1,26-03-26,Canceled,Mumbai,19%
FK-10557,Customer_9557,Home & Kitchen,Milton Thermos,,one,30-10-25,returned,Chennai,NULL
FK-10558,Customer_9558,Books,Atomic Habits,,2,Jan 12 2026,Canceled,BLR,7
FK-10559,Customer_9559,Shoes,Puma Sneakers,71429,2,21-09-25,Shipped,Hyd,23
FK-10560,Customer_9560,Home & Kitchen,Bajaj Iron,₹62477,1,28-02-25,Pending,Pune,26
FK-10561,Customer_9561,Clothing,Jacket,39438,1,20-02-26,Delivered,BLR,13%
FK-10562,Customer_9562,Home & Kitchen,Pigeon Gas Stove,65651,1,16-05-26,Pending,BLR,8
FK-10563,Customer_9563,Home & Kitchen,Pigeon Gas Stove,1863,,12-04-25,Canceled,Gurgaon,10
FK-10564,Customer_9564,electronics,Sony Headphones,27873,1,Feb 21 2026,delivered,Hyderabad,19
FK-10565,Customer_9565,Clothing,Jeans,21322,3,02-03-25,Returned,Mumbai,1%
FK-10566,Customer_9566,Books,Rich Dad Poor Dad,-31102,1,30-01-26,returned,Bengaluru,3
fk-10567,Customer_9567,Beauty,Nivea Lotion,-39811,1,03-06-25,Delivered,BLR,25%
FK-10568,Customer_9568,Home & Kitchen,Pigeon Gas Stove,66101,1,13-04-26,delivered,,2%
FK-10569,Customer_9569,Clothing,Women's Kurta,44966,3,25-11-25,Shipped,Gurgaon,27
FK-10570,Customer_9570,Electronics,Dell Mouse,-47368,1,13-08-25,returned,Kolkata,12
FK-10571,Customer_9571,Electronics,Dell Mouse,₹21727,1,Sep 12 2025,Delivered,Gurgaon,8
FK-10572,Customer_9572,Beauty,Lakme Eyeliner,65738,1,14-11-25,Delivered,,30
FK-10573,Customer_9573,Shoes,Adidas Sliders,50107,1,15-07-25,Delivered,Hyderabad,N/A
FK-10574,Customer_9574,electronics,Apple iPhone 15,₹2650,1,29-01-25,delivered,Hyderabad,15
FK-10575,Customer_9575,Clothing,Jacket,17065,1,23-02-26,returned,Kolkata,10
FK-10576,Customer_9576,Books,Rich Dad Poor Dad,50706,1,28-11-25,Pending,Kolkata,30
FK-10577,Customer_9577,Clothing,Women's Kurta,6188,5,21-05-25,Returned,Kolkata,27
FK-10578,Customer_9578,electronics,Apple iPhone 15,33615,3,07-09-25,Canceled,Mumbai,19
fk-10579,Customer_9579,Clothing,Jeans,3184,,04-03-26,Canceled,Bengaluru,
FK-10580,Customer_9580,Shoes,Nike Running Shoes,-61881,1,30-09-25,returned,Pune,N/A
10581,Customer_9581,books,Atomic Habits,47765,1,Jul 23 2025,Canceled,Gurgaon,14
FK-10582,Customer_9582,Beauty,Nivea Lotion,36645,1,04-07-25,Shipped,Mumbai,
FK-10583,Customer_9583,Shoes,Adidas Sliders,₹3182,1,,returned,Kolkata,30
fk-10584,Customer_9584,Electronics,Samsung Galaxy M14,Rs. 57152,2,07-03-25,Pending,Delhi,5
FK-10585,,Beauty,Maybelline Lipstick,-2444,4,01-10-25,Returned,Kolkata,13
10586,Customer_9586,Shoes,Puma Sneakers,,1,22-03-25,Returned,,6
FK-10587,Customer_9587,beauty,Nivea Lotion,74588,1,29-06-25,Pending,Mumbai,12
FK-10588,Customer_9588,Books,Rich Dad Poor Dad,35225,1,01-07-25,Shipped,Chennai,9
FK-10589,Customer_9589,Beauty,Lakme Eyeliner,72919,5,21-11-25,Canceled,Gurgaon,16
FK-10590,Customer_9590,Beauty,Maybelline Lipstick,39497,1,25-02-25,Delivered,Chennai,19
FK-10591,Customer_9591,Beauty,Nivea Lotion,9334,1,29-11-25,returned,Kolkata,23
FK-10592,Customer_9592,home & kitchen,Bajaj Iron,70261,4,13-02-25,Returned,,6
FK-10593,Customer_9593,Beauty,Lakme Eyeliner,19612,1,26-04-26,Shipped,Mumbai,12
FK-10593,Customer_9593,Beauty,Lakme Eyeliner,19612,1,26-04-26,Shipped,Mumbai,12
FK-10594,Customer_9594,books,Dune,-66883,1,07-05-26,Canceled,Bengaluru,9
FK-10595,Customer_9595,books,Python Crash Course,33769,-1,31-03-25,returned,Mumbai,11
FK-10596,Customer_9596,Electronics,Sony Headphones,16068,3,17-10-25,Returned,Kolkata,NULL
FK-10597,Customer_9597,Home & Kitchen,Milton Thermos,72302,1,18-01-26,Pending,,NULL
FK-10598,Customer_9598,Beauty,Maybelline Lipstick,4464,1,28-07-25,Returned,Gurgaon,7
FK-10599,Customer_9599,Shoes,Puma Sneakers,45362,one,Mar 30 2026,Shipped,Gurgaon,17
FK-10600,Customer_9600,Shoes,Nike Running Shoes,70601,5,05-01-25,Returned,Pune,23
FK-10601,Customer_9601,HOME & KITCHEN,Prestige Cooker,33374,2,15-10-25,delivered,Chennai,10
FK-10602,Customer_9602,shoes,Adidas Sliders,38420,2,Jul 29 2025,Canceled,Mumbai,12
fk-10603,Customer_9603,Clothing,Saree,25121,3,20-09-25,delivered,Kolkata,19
FK-10604,Customer_9604,Shoes,Nike Running Shoes,50530,1,21-05-25,Delivered,Hyd,5
FK-10605,Customer_9605,books,Atomic Habits,27524,1,01-01-25,Canceled,Kolkata,N/A
FK-10606,Customer_9606,Clothing,Women's Kurta,Rs. 40325,1,09-07-25,Delivered,Hyd,2
FK-10607,Customer_9607,Shoes,Puma Sneakers,₹70112,1,10-02-25,Pending,Bengaluru,5
FK-10608,Customer_9608,Books,Python Crash Course,37645,1,15-06-25,Shipped,Pune,15
FK-10609,Customer_9609,BEAUTY,Lakme Eyeliner,63354,1,18-05-25,Returned,Bengaluru,28
FK-10609,Customer_9609,BEAUTY,Lakme Eyeliner,63354,1,18-05-25,Returned,Bengaluru,28
FK-10610,Customer_9610,Clothing,Jeans,₹40765,1,09-01-25,returned,Gurgaon,4
FK-10611,Customer_9611,Clothing,Jeans,60560,1,30-03-25,Delivered,Kolkata,24
FK-10612,Customer_9612,Books,Atomic Habits,47787,3,24-07-25,delivered,BLR,25
10613,Customer_9613,Beauty,Maybelline Lipstick,47501,1,26-05-25,Returned,Hyderabad,9
FK-10614,Customer_9614,Books,Rich Dad Poor Dad,Rs. 10249,1,19-05-25,returned,Chennai,NULL
FK-10614,Customer_9614,Books,Rich Dad Poor Dad,Rs. 10249,1,19-05-25,returned,Chennai,NULL
FK-10615,Customer_9615,Clothing,Women's Kurta,42876,1,03-06-25,Delivered,,29
FK-10616,Customer_9616,Shoes,Nike Running Shoes,21994,two,18-03-26,Returned,Gurgaon,10
FK-10617,Customer_9617,Electronics,Dell Mouse,55936,1,25-09-25,Delivered,Hyderabad,28
FK-10618,Customer_9618,Electronics,Sony Headphones,13603,1,10-04-26,returned,Chennai,16
FK-10619,Customer_9619,Beauty,Lakme Eyeliner,Rs. 73731,1,Aug 21 2025,Returned,Delhi,20
FK-10620,Customer_9620,Clothing,Saree,26023,,,delivered,Kolkata,21
FK-10621,Customer_9621,Beauty,Nivea Lotion,Rs. 34207,1,08-01-26,Canceled,Gurgaon,6
FK-10622,Customer_9622,,Apple iPhone 15,17297,2,25-01-25,Delivered,BLR,4
FK-10623,Customer_9623,Electronics,HP Pavilion Laptop,66152,1,04-01-26,Shipped,Pune,27
FK-10624,Customer_9624,Books,Dune,₹45288,2,24-04-25,Delivered,,4
FK-10625,Customer_9625,Books,Atomic Habits,67613,1,15-12-25,Delivered,Bengaluru,
FK-10626,Customer_9626,Clothing,Jacket,65041,2,26-11-25,Delivered,Pune,17
FK-10627,Customer_9627,Clothing,Saree,29395,1,27-05-25,Canceled,Mumbai,3
FK-10628,Customer_9628,clothing,Men's T-Shirt,Rs. 9253,1,10-02-25,returned,Mumbai,4
FK-10629,Customer_9629,Electronics,HP Pavilion Laptop,₹19297,1,19-01-26,delivered,Delhi,6
FK-10630,Customer_9630,Beauty,Maybelline Lipstick,13947,2,24-02-25,returned,Kolkata,24%
FK-10631,Customer_9631,home & kitchen,Prestige Cooker,57999,1,16-05-26,Returned,Hyd,2
FK-10632,Customer_9632,Electronics,Sony Headphones,13092,1,30-01-25,Shipped,Delhi,
FK-10633,Customer_9633,Clothing,Jeans,,2,04-11-25,Shipped,Gurgaon,6%
FK-10634,Customer_9634,Clothing,Women's Kurta,37483,2,18-02-25,Returned,BLR,30
FK-10635,Customer_9635,Books,Rich Dad Poor Dad,-19687,1,07-06-25,Shipped,Pune,1
FK-10636,Customer_9636,Shoes,Puma Sneakers,11607,1,16-01-25,delivered,Pune,10
FK-10637,Customer_9637,Clothing,Jacket,,1,18-06-25,Canceled,Gurgaon,0
FK-10638,Customer_9638,Shoes,Adidas Sliders,4221,1,05-05-25,Delivered,Bengaluru,24
FK-10639,Customer_9639,Shoes,Puma Sneakers,-17898,1,20-04-25,Canceled,Delhi,N/A
FK-10640,Customer_9640,Beauty,Maybelline Lipstick,₹11476,2,,returned,Gurgaon,22
FK-10641,Customer_9641,books,Python Crash Course,,3,11-04-26,Canceled,Pune,30
FK-10642,,Shoes,Nike Running Shoes,-57463,1,29-04-25,Delivered,Bengaluru,
FK-10643,Customer_9643,Shoes,Nike Running Shoes,-32124,1,12-08-25,Delivered,Bengaluru,18
FK-10644,Customer_9644,shoes,Nike Running Shoes,57188,3,04-03-25,returned,Delhi,14
FK-10645,Customer_9645,Electronics,Samsung Galaxy M14,38041,3,23-08-25,Delivered,Chennai,29
FK-10646,Customer_9646,Shoes,Adidas Sliders,Rs. 31017,1,17-02-25,Delivered,Bengaluru,7
FK-10647,Customer_9647,Books,Atomic Habits,Rs. 7338,2,16-02-25,Canceled,Chennai,24
10648,Customer_9648,Beauty,Nivea Lotion,15947,3,11-12-25,Delivered,,29
fk-10649,Customer_9649,Electronics,Samsung Galaxy M14,37165,1,13-05-25,Delivered,Gurgaon,16
FK-10650,Customer_9650,Books,Dune,₹2602,4,04-05-26,Shipped,Chennai,13
FK-10651,Customer_9651,Beauty,Lakme Eyeliner,,1,25-01-26,returned,Gurgaon,25
FK-10652,,Beauty,Nivea Lotion,₹6116,1,22-01-25,returned,BLR,
FK-10653,Customer_9653,Home & Kitchen,Milton Thermos,19402,4,Dec 11 2025,Shipped,Mumbai,20
FK-10654,Customer_9654,Beauty,Nivea Lotion,70645,1,Jul 12 2025,delivered,Bengaluru,20
FK-10655,Customer_9655,Home & Kitchen,Bajaj Iron,59032,1,20-11-25,Canceled,,17
FK-10656,Customer_9656,Home & Kitchen,Pigeon Gas Stove,36260,1,17-03-25,Pending,Pune,18
FK-10657,Customer_9657,shoes,Adidas Sliders,13941,3,30-01-25,Shipped,Bengaluru,3
FK-10658,Customer_9658,clothing,Saree,71211,1,17-11-25,delivered,Kolkata,13%
FK-10659,Customer_9659,beauty,Lakme Eyeliner,36070,1,12-09-25,Canceled,Hyd,18
FK-10660,Customer_9660,Clothing,Saree,53188,1,21-03-26,Delivered,Kolkata,NULL
FK-10661,Customer_9661,Beauty,Nivea Lotion,13428,1,,Pending,Hyd,16%
FK-10662,Customer_9662,Books,Python Crash Course,₹25802,4,12-10-25,Canceled,Hyd,24
FK-10663,Customer_9663,Beauty,Nivea Lotion,64625,1,Mar 05 2026,Shipped,,4
FK-10664,Customer_9664,BEAUTY,Nivea Lotion,26787,1,14-01-26,Delivered,Delhi,16
fk-10665,Customer_9665,books,Atomic Habits,33727,2,18-05-25,delivered,Delhi,21
FK-10666,Customer_9666,Clothing,Women's Kurta,39880,1,16-09-25,Pending,Mumbai,26
FK-10667,Customer_9667,BOOKS,Python Crash Course,50301,2,30-03-26,Pending,Delhi,14
FK-10668,Customer_9668,Clothing,Jacket,,2,Apr 03 2026,delivered,Hyd,6
FK-10669,Customer_9669,Books,Python Crash Course,Rs. 6014,3,23-03-25,Pending,Hyd,17
FK-10670,Customer_9670,Shoes,Adidas Sliders,62146,1,25-06-25,Returned,Kolkata,4
FK-10671,Customer_9671,Clothing,Jacket,24545,1,23-04-25,Pending,Hyd,7
FK-10672,Customer_9672,Shoes,Nike Running Shoes,,2,16-01-25,Canceled,Hyd,2
FK-10673,Customer_9673,Electronics,Dell Mouse,59715,1,21-10-25,Pending,Hyderabad,5
FK-10674,Customer_9674,Books,Python Crash Course,₹71562,2,03-01-25,delivered,Chennai,6
FK-10675,Customer_9675,Clothing,Jeans,Rs. 11733,1,03-11-25,Canceled,Kolkata,5
FK-10676,Customer_9676,Electronics,Sony Headphones,28855,1,12-10-25,Pending,Mumbai,8
FK-10677,Customer_9677,Shoes,Puma Sneakers,51925,1,19-12-25,delivered,Pune,18
fk-10678,Customer_9678,books,Rich Dad Poor Dad,Rs. 11014,3,18-03-25,Returned,Pune,
10679,Customer_9679,Electronics,Sony Headphones,14083,2,27-09-25,Shipped,Chennai,22
FK-10680,Customer_9680,Home & Kitchen,Bajaj Iron,45631,2,09-06-25,Pending,,16
FK-10681,Customer_9681,Clothing,Jacket,43010,1,10-08-25,Pending,Hyderabad,14
FK-10682,Customer_9682,Electronics,Sony Headphones,60388,1,20-10-25,returned,Mumbai,
FK-10683,Customer_9683,Home & Kitchen,Milton Thermos,-6319,1,16-01-25,Pending,Hyd,NULL
FK-10683,Customer_9683,Home & Kitchen,Milton Thermos,-6319,1,16-01-25,Pending,Hyd,NULL
FK-10684,Customer_9684,Home & Kitchen,Bajaj Iron,41596,1,22-12-25,Canceled,Gurgaon,9
FK-10685,Customer_9685,Shoes,Adidas Sliders,23370,999,17-08-25,Canceled,Pune,N/A
FK-10686,Customer_9686,Home & Kitchen,Pigeon Gas Stove,22696,1,17-10-25,Pending,,28
FK-10687,Customer_9687,Clothing,Saree,₹13173,1,02-12-25,Pending,Delhi,29
10688,Customer_9688,Clothing,Jacket,23767,2,05-01-25,Pending,Hyd,17
10689,Customer_9689,Electronics,HP Pavilion Laptop,-71325,2,05-06-25,Canceled,Delhi,N/A
FK-10690,Customer_9690,Books,Atomic Habits,33148,1,11-08-25,delivered,Kolkata,15
FK-10691,Customer_9691,Beauty,Nivea Lotion,52018,2,04-10-25,Canceled,Bengaluru,4
FK-10692,Customer_9692,Books,Python Crash Course,Rs. 55406,3,13-11-25,Returned,Hyderabad,28
FK-10693,Customer_9693,Clothing,Women's Kurta,Rs. 17821,2,02-01-25,Pending,,NULL
